id,classe_id,classe,text,texto
171009,3,medo,"Once sitting in the cinema, I became very anxious (watching a  ""cold"" film). I do not know the reason.","Uma vez sentado no cinema, fiquei muito ansioso (assistindo a um filme ""frio""). Não sei o motivo."
191042,2,desgosto,Once I had to clean a lavatory which was obstructed.  It was in a  friend's country house and there was nobody there to help me.,Uma vez tive que limpar um banheiro que estava entupido. Ficava na casa de campo de um amigo e não havia ninguém para me ajudar.
191043,6,vergonha,Once I had to visit a rather special person.,Uma vez tive que visitar uma pessoa bastante especial.
261053,4,raiva,Once I had an argument with my friends and I knew that I was  right.  My friends went on arguing with me even though they did  not know the right thing.,"Uma vez tive uma discussão com meus amigos e soube que estava certa. Meus amigos continuaram discutindo comigo, embora não soubessem o que era certo."
121042,1,culpa,Once I worked as a designer. A fitter was hard hit in a damage  that occurred at the building site I had designed.,Uma vez trabalhei como designer. Um instalador foi duramente atingido em um dano ocorrido no canteiro de obras que eu havia projetado.
261050,4,raiva,Once a friend had pushed me and I had fallen on to a window which  then broke.  I was taken to tthe principal's office and he  accused me of having broken the window.,Uma vez um amigo me empurrou e eu caí em uma janela que se quebrou. Fui levado à sala do diretor e ele me acusou de ter quebrado a janela.
331012,3,medo,"Once, before I had learnt to swim, I stepped on a slippery slope  where there was a lot of moss and I slipped into the water.  The  water was very deep and I could not stand on my feet.  I sank  and had to use a lot of energy.","Uma vez, antes de aprender a nadar, pisei em uma ladeira escorregadia onde havia muito musgo e entrei na água. A água era muito funda e eu não conseguia ficar de pé. Afundei e tive que usar muita energia."
331030,3,medo,Once while crossing a road I was overcome with fear.,"Uma vez, ao cruzar uma estrada, fui tomado pelo medo."
171066,1,culpa,"Once after falling in love, I imagined that particular girl to be  perfect and completely overshadowing my girlfriend. Afterwards I  realized that this image was not objective. I felt guilty against  both girls.","Uma vez, depois de me apaixonar, imaginei aquela garota em particular perfeita e ofuscando completamente minha namorada. Depois percebi que essa imagem não era objetiva. Eu me senti culpado por ambas as meninas."
121032,4,raiva,"Once, during a performance I did not sing the way I had to.","Uma vez, durante uma apresentação, não cantei da maneira que deveria."
331037,2,desgosto,Once while studying for my exam I found so many complicated words  that it disgusted me.,"Uma vez, enquanto estudava para o meu exame, encontrei tantas palavras complicadas que me enojou."
331055,1,culpa,Once while playing tennis with my classmate I lost a few tennis  balls.  I found one near the tennis court and took it to be mine  despite thinking that it might belong to the student in the next  court.  I felt guilty.  Later someone came to me to claim the  ball and I gave it back to him.,"Uma vez, enquanto jogava tênis com meu colega de classe, perdi algumas bolas de tênis. Encontrei um perto da quadra de tênis e assumi que era meu apesar de pensar que poderia pertencer ao aluno da próxima quadra. Eu me senti culpado. Mais tarde, alguém veio até mim para pegar a bola e devolvi a ele."
21016,3,medo,"I was beaten up at a private New Year's party once, through no  fault of mine.","Uma vez, fui espancado em uma festa particular de Ano Novo, sem culpa minha."
191041,3,medo,Once I failed seven subjects at school and I was terrified to  give my report card to my father.  I left it on the table and went to  bed very early in order to avoid him seeing me.,"Uma vez, fui reprovado em sete matérias na escola e estava com medo de dar meu boletim escolar a meu pai. Deixei sobre a mesa e fui dormir muito cedo para evitar que ele me visse."
271035,3,medo,One time I set up my journey at night going to a certain bar. On  the way I met my friends and they told me that two people had  died because of heavy fighting. I proceeded on but with fear.,"Uma vez, marquei minha jornada à noite indo a um certo bar. No caminho, encontrei meus amigos e eles me disseram que duas pessoas morreram por causa de uma luta violenta. Continuei, mas com medo."
331048,1,culpa,"Once, my friend and I went to the Tai 60 to cycle.  My mother had  told me not to go.  Unfortunately I broke my pectoral girdle and  had to go to hospital.  When my mother  came to see me I felt  guilty as I had not listened to her and I had to soon sit for a  public examination.","Uma vez, meu amigo e eu fomos pedalar no Tai 60. Minha mãe me disse para não ir. Infelizmente quebrei minha cintura peitoral e tive que ir para o hospital. Quando minha mãe veio me ver, me senti culpado, pois não a havia escutado e logo tive que fazer um concurso público."
81032,3,medo,Once I spent a night with a friend at the secondary school. We  told each other horror stories and suddenly we heard uncanny  noises. I was terribly frightened.,"Uma vez, passei uma noite com um amigo na escola secundária. Contamos histórias de terror um ao outro e de repente ouvimos ruídos estranhos. Fiquei terrivelmente assustado."
331007,2,desgosto,"Once when I had started to write a paper, there was a phone  call for me.  I had to go downstairs to receive it and after the  conversation I discovered that all the information had  disappeared from my mind.","Uma vez, quando comecei a escrever um artigo, recebi um telefonema para mim. Tive que descer para recebê-lo e após a conversa descobri que todas as informações haviam desaparecido da minha mente."
122017,3,medo,Once as a child I dreamed of a fire. Since that time I hadn't  wanted to sleep in that bed and had feared the night darkness  (and so it is now).,"Uma vez, quando criança, sonhei com um incêndio. Desde aquela época eu não queria dormir naquela cama e temia a escuridão da noite (e assim é agora)."
191037,6,vergonha,Once when I said bad things concerning a friend.,"Uma vez, quando disse coisas ruins sobre um amigo."
81048,4,raiva,"Once when I was playing table tennis I was already sure that I  would win , but at last I lost the game.","Uma vez, quando estava jogando tênis de mesa, já tinha certeza de que iria ganhar, mas finalmente perdi o jogo."
221043,2,desgosto,Once when I was babysitting for some neighbors children I found  roaches in ther bathroom. I had never seen a roach before but I  called my mother to make sure that's what they were. And she came  over and checked.,"Uma vez, quando eu era babá dos filhos de alguns vizinhos, encontrei baratas no banheiro. Eu nunca tinha visto uma barata antes, mas liguei para minha mãe para ter certeza de que era isso. E ela veio e verificou."
191081,3,medo,"Once, when I was very young, my mother left me alone in the  house and came back very late.","Uma vez, quando eu era muito novo, minha mãe me deixou sozinha em casa e voltou muito tarde."
121039,6,vergonha,Once as a school girl I was copying at a class work and my  teacher spotted me.,"Uma vez, quando eu era uma estudante, eu estava copiando em um trabalho de classe e meu professor me viu."
261032,3,medo,"Once when I was walking alone at mid-night, I happened to put my  foot on a frog, as it felt smooth I thought that it was a snake   and I felt afraid.  ","Uma vez, quando eu estava caminhando sozinho à meia-noite, por acaso coloquei meu pé em um sapo, pois parecia liso pensei que era uma cobra e tive medo."
331007,1,culpa,Once when I was in the cell group (religious activity) I found  that almost everyone in the group read the bible daily and I felt  guilty in my heart.,"Uma vez, quando eu estava no grupo de células (atividade religiosa), descobri que quase todos no grupo liam a Bíblia diariamente e me senti culpado no meu coração."
331048,3,medo,"Once, when I was ten, I could not remember why my mother was so  angry.  She fainted suddenly and I was very scared as I did not  know what to do .","Uma vez, quando eu tinha dez anos, não conseguia me lembrar por que minha mãe estava tão zangada. Ela desmaiou repentinamente e fiquei com muito medo porque não sabia o que fazer."
101030,1,culpa,Once when I complained I caused a great discussion between my  parents.,"Uma vez, quando reclamei, causei uma grande discussão entre meus pais."
